sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
9399,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6112,-30,13,-30,-30,-30,-30,-30,-30,-30,-30,1
858,-30,-30,-30,-30,30,-30,30,-30,-30,-30,4
7562,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5382,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
69,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
6345,-30,-30,-30,-30,-30,-5,-30,-30,-30,-30,5
690,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2773,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7384,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6097,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9513,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
430,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4331,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
2222,-30,-30,-30,-30,-30,-14,-30,-30,-30,-23,5
5027,-11,-30,-30,-30,-30,-30,-3,-30,-30,-30,6
1346,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9789,-30,-30,-30,-30,-30,27,-30,-30,-30,-30,5
564,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9534,-30,-30,-30,-30,0,-30,30,-30,-30,-30,6
3836,-30,-30,-30,-30,-30,-30,-30,-26,-30,-30,7
1934,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9654,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
691,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2350,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4722,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6555,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3233,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
7472,21,-30,-30,-30,-30,-30,28,-30,-30,-30,6
2169,-30,-30,-30,-30,1,-30,-30,-30,-30,-30,4
1877,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6850,-30,-30,-30,-30,-30,-30,-18,-30,-30,-30,6
2907,-30,-30,-30,-30,-30,-30,-24,-30,-30,-30,6
906,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2624,-30,-30,-30,-30,-30,-1,-30,6,-30,-30,7
4576,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6732,-30,-30,-30,-30,-30,18,-30,12,-30,-30,5
6224,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
5979,-30,-30,-30,2,-30,-30,-30,-30,-22,-30,3
4651,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5364,-30,-30,-30,-30,-30,-23,-30,-30,-30,-26,5
3078,30,-30,-30,-30,-30,-30,-19,-30,-30,-30,0
774,-30,-30,-30,-30,-30,-30,-30,-16,-30,-30,7
6070,-30,-12,-30,-19,-30,-30,-30,-30,-30,-30,1
2323,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6222,-30,-30,-30,-30,-30,-23,-30,-11,-30,-30,7
9351,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9111,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6742,-30,-30,16,-30,-30,-30,0,-30,-30,-30,2
3438,-17,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
705,-30,-30,-30,-30,-7,-30,28,-30,-30,-30,6
695,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3255,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
4750,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
6315,-30,-30,-30,-30,9,-30,3,-30,-30,-30,4
4844,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1955,-30,-30,-30,-30,-30,-30,-20,-30,-30,-30,6
3364,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8111,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8878,-30,-30,-30,-30,18,-30,-30,-30,-30,-30,4
1720,-11,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7104,-30,-30,-30,-30,-30,-30,10,-30,-30,-30,6
6669,22,-30,-30,-30,-30,-30,-2,-30,-30,-30,0
9374,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3208,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
9519,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6478,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8698,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2245,-30,-30,-30,-30,-30,22,-30,-30,-30,-30,5
8013,-30,-30,-30,-30,-30,-30,29,-30,-30,-30,6
6261,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6153,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8004,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7581,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1517,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4589,-30,30,-30,-26,-30,-30,-30,-30,-30,-30,1
5666,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8865,-30,-30,-30,-19,-30,-30,-30,-30,-30,-30,3
5320,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4477,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
4234,-30,-30,-4,-30,-30,-30,-23,-30,-30,-30,2
8351,9,-30,-30,-30,-30,-30,-11,-30,-30,-30,0
2798,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
3976,-30,-30,-30,-30,-30,-13,-30,19,-30,-30,7
3854,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
9501,-30,-30,8,-30,-30,-30,-30,-30,-30,-30,2
282,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
999,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2129,-30,-30,1,-30,-30,-30,22,-30,-30,-30,6
5087,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2781,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
674,-30,-30,-30,-30,19,-30,3,-30,-30,-30,4
9818,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
947,-30,-30,-30,-15,-30,-30,-30,-30,-30,-30,3
7616,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8882,-30,-30,-30,-30,-30,5,-30,-23,-30,-30,5
149,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
187,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1303,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
955,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5214,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1479,-30,14,-30,-30,-30,-30,-30,-30,-30,-30,1
4222,-1,-30,-30,-30,-30,-30,-23,-30,-30,-30,0
5035,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3922,-30,-30,-30,-30,26,-30,-30,-30,-30,-30,4
8439,-30,-30,-30,-30,-30,4,-30,-30,-30,-30,5
829,23,-30,-30,-30,-30,-30,-14,-30,-30,-30,0
6428,-30,-30,-30,-30,-30,-26,-30,30,-30,-30,7
9684,-30,-30,30,-30,-30,-30,15,-30,-30,-30,2
7536,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
7785,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7593,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9801,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5741,-30,-30,-30,-30,-30,-16,-30,-14,-30,-30,7
480,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
6603,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8465,-30,-30,-30,-30,-30,-22,-30,-30,-30,1,9
5975,-30,-30,30,-30,-30,-30,1,-30,-30,-30,2
7048,-30,-30,-30,24,-30,-30,-30,-30,-30,-30,3
3781,11,-30,-30,-30,-30,-30,-3,-30,-30,-30,0
5844,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
6733,28,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1723,-30,-30,-30,-30,-22,-30,30,-30,-30,-30,6
9625,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3991,-30,-30,-2,-30,-30,-30,22,-30,-30,-30,6
6906,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
7244,-30,-30,30,-30,-30,-30,30,-30,-30,-30,2
4251,-30,-30,-30,-30,-30,-2,-30,-30,-30,-30,5
5501,-30,-30,-10,-30,-30,-30,-13,-30,-30,-30,2
1462,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1464,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
447,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2790,-30,-30,-30,-30,-30,-30,-30,-30,-30,23,9
9931,-30,-30,-30,-30,-30,-7,-30,-30,-30,-30,5
5363,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
8738,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9494,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
9320,-30,-30,-30,-30,-30,-30,-27,-30,30,-30,8
6251,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8629,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8854,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2052,-30,-28,-30,-30,-30,-30,-18,-30,-30,-30,6
4149,-30,-18,-30,-13,-30,-30,-15,-30,-30,-30,3
1561,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3046,-30,-30,-30,-30,-11,-30,-14,-30,-30,-30,4
7321,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
905,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9675,-30,-30,-30,-30,-30,-3,-30,-30,-30,-30,5
120,-7,-30,-30,-30,-30,-30,-18,-30,-30,-30,0
9258,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4618,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4201,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
383,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
210,-30,-30,-30,2,-30,-30,-30,-30,-30,-30,3
1650,-30,-30,-30,-24,-30,-30,-30,-30,-30,-30,3
2244,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6880,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4653,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3162,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6894,-30,-30,-21,-30,-30,-30,14,-30,-30,-30,6
7819,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
1695,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8188,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3532,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
1438,-30,-30,23,-30,-30,-30,21,-30,-30,-30,2
7369,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3489,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1696,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8604,-30,-30,-30,-30,-30,-30,-30,-14,-30,-30,7
8787,-30,-30,-30,-30,-30,-30,-30,-30,-30,9,9
4573,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2963,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
2409,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7959,-30,-30,-30,-30,-30,-30,-14,-30,12,-30,8
5506,-30,-30,-30,-30,-30,-30,-30,4,-30,-30,7
1391,-30,-30,-30,-30,-30,-30,-30,-30,-30,-3,9
7311,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1784,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
6978,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4883,-30,-30,-30,-30,-30,-30,1,-30,-30,-30,6
4673,-30,-30,-30,-3,-30,-30,-30,-30,-30,-30,3
3432,-30,-30,-30,-30,30,-30,-11,-30,-30,-30,4
898,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
1744,-30,-30,-30,-30,-15,-30,-30,-30,-30,-30,4
6500,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
8806,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3616,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3720,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1817,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9108,-30,-30,-30,-30,-30,28,-30,-30,-30,-30,5
6265,-30,-30,-30,-30,6,-30,-30,-30,-30,-30,4
2385,-30,-30,-30,-30,-6,-30,-11,-30,-30,-30,4
4421,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8602,-30,-30,20,-30,-30,-30,12,-30,-30,-30,2
429,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
7188,-30,-30,30,-30,-30,-30,-21,-30,-30,-30,2
2212,-30,-30,-15,-30,-24,-30,-30,-30,-30,-30,2
9205,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6414,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2527,-30,-30,-30,-30,-30,-30,-30,-18,-30,-30,7
6322,-30,-30,-20,-30,-21,-30,28,-30,-30,-30,6
9947,-30,-30,-30,-30,-30,-28,-30,30,-30,-30,7
8669,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9639,-30,-30,-30,-30,3,-30,-30,-30,-30,-30,4
7199,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4938,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8040,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9107,-30,-30,-30,20,-30,-30,-30,-30,-30,-30,3
5402,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5028,-30,-30,9,-30,-30,-30,-9,-30,-30,-30,2
9895,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6269,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3629,-30,-30,-30,-30,-30,-30,-26,-30,-30,-30,6
1194,-30,-30,-30,25,-30,-30,-30,-30,-30,-30,3
2198,-30,-30,-30,-30,-24,-30,5,-30,-30,-30,6
6910,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2074,-30,8,-30,-30,-30,-30,-30,-30,-30,-30,1
5555,-30,-30,-30,-30,-30,-30,-19,-30,30,-30,8
3375,-30,-30,-30,-30,-9,-30,30,-30,-30,-30,6
8747,-9,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2896,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
3495,-30,-30,-30,-30,-30,-30,-30,-30,-30,16,9
8354,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8931,-30,-30,-30,-30,-19,-30,-30,-30,-30,-30,4
4719,-30,-30,-30,-12,-30,-30,-30,-30,-30,-30,3
9204,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
6576,-30,-30,21,-30,-30,-30,5,-30,-30,-30,2
3013,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5566,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
7440,-30,-30,-30,-30,30,-30,4,-30,-30,-30,4
2028,-30,-30,-30,-30,-25,-30,30,-30,-30,-30,6
9672,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8695,-30,-30,-30,-30,-30,-30,-22,-30,14,-30,8
2537,8,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7012,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
3005,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
2840,-30,-30,-9,-30,-30,-30,2,-30,-30,-30,6
9373,-30,-30,-11,-30,-30,-30,30,-30,-30,-30,6
2596,-30,-30,-30,-30,-30,-30,-30,24,-30,-30,7
2003,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
3397,-30,-30,5,-30,-30,-30,-20,-30,-30,-30,2
7233,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
9798,-30,-30,-30,-30,12,-30,11,-30,-30,-30,4
4835,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3943,-30,-30,2,-30,-26,-30,-30,-30,-30,-30,2
1025,8,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2565,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
643,-30,-30,-30,-30,-8,-30,-30,-30,-30,-30,4
5164,-30,-30,-30,-30,-30,17,-30,-30,-30,-30,5
3131,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5135,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
833,-30,-30,-30,-30,-30,-3,-30,-30,-30,-30,5
2194,-30,-30,6,-30,-30,-30,-6,-30,-30,-30,2
8181,-30,-30,-30,-30,-30,2,-30,-30,-30,-30,5
9372,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
1937,-30,-30,-30,-30,-30,-30,-30,-27,-30,-16,9
6821,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6512,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
4739,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5748,-30,-30,-10,-30,-30,-30,20,-30,-30,-30,6
9052,30,-30,-30,-30,-30,-30,5,-30,-30,-30,0
821,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6316,-30,-30,16,-30,-30,-30,17,-30,-30,-30,6
9885,18,-30,-30,-30,-30,-30,4,-30,-30,-30,0
8155,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5923,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
370,-30,-30,-30,-30,-30,-16,-30,20,-30,-30,7
5896,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3641,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4919,-30,-30,-30,-30,-30,-30,28,-30,-30,-30,6
4843,-30,-30,-30,-30,-30,-30,-7,-30,-30,-30,6
1879,-14,-30,-30,-30,-30,-30,-29,-30,-30,-30,0
7853,17,-30,-30,-30,-30,-30,-18,-30,-30,-30,0
7009,-30,-30,2,-30,-30,-30,4,-30,-30,-30,6
7360,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5324,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2063,-30,-30,-17,-30,-30,-30,-4,-30,-30,-30,6
7543,-30,-30,-30,17,-30,-30,-30,-30,-30,-30,3
7824,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
8859,-30,-30,-30,-30,9,-30,-2,-30,-30,-30,4
4534,30,-30,-30,-30,-30,-30,17,-30,-30,-30,0
7826,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
7315,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
7348,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6046,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
3706,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2086,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2944,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
2314,3,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
9974,-30,-30,-11,-30,-30,-30,-14,-30,-30,-30,2
615,-30,-30,-30,-30,30,-30,-1,-30,-30,-30,4
393,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
9549,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
802,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
1762,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8343,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3449,-30,-30,-10,-30,-30,-30,28,-30,-30,-30,6
8607,-30,-30,-30,-30,-30,-30,-3,-30,-30,-30,6
6663,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
4047,-30,-30,-30,-30,-30,-30,-30,-30,-30,-8,9
1816,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
458,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7194,-30,4,-30,-21,-30,-30,-30,-30,-30,-30,1
5472,-30,-30,18,-30,-30,-30,-13,-30,-30,-30,2
9012,-30,-30,30,-30,-30,-30,30,-30,-30,-30,2
6662,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
6802,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
1628,-30,-30,-30,-30,-30,-30,-9,-30,-30,-30,6
9193,-30,-30,-30,-30,-30,-30,-30,-30,-14,-30,8
1913,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5212,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
8097,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5149,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7407,-30,-30,-30,-30,-5,-30,30,-30,-30,-30,6
3372,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6781,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
6286,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
9264,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6410,-30,-30,-30,-30,-26,-30,30,-30,-30,-30,6
6700,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
5760,-30,-30,-30,-30,-5,-30,30,-30,-30,-30,6
9364,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3129,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3430,-30,-30,-30,-30,2,-30,-30,-30,-30,-30,4
7264,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3571,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
1317,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
8278,12,-30,-30,-30,-30,-30,30,-30,-30,-30,6
5273,-30,-30,-30,-30,30,-30,-30,-30,-30,-30,4
3506,-30,-30,-30,-30,-30,-30,-19,-30,-30,-30,6
9968,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7933,30,-30,-30,-30,-30,-30,-9,-30,-30,-30,0
9156,30,-30,-30,-30,-30,-30,-29,-30,-30,-30,0
2743,30,-30,-30,-30,-30,-30,-14,-30,-30,-30,0
3382,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7685,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3972,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
332,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
2351,-30,-30,-16,-30,-30,-30,-8,-30,-30,-30,6
8019,-30,-30,-30,-30,-30,-30,-30,25,-30,-30,7
992,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
5743,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5403,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
3104,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
413,-30,-30,-30,-30,-30,-30,17,-30,-30,-30,6
9427,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
8381,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
5004,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8174,-30,-30,-30,-30,7,-30,-7,-30,-30,-30,4
5181,-25,-30,-30,-30,-30,-30,-9,-30,-30,-30,6
7347,-30,-30,-30,-30,30,-30,-1,-30,-30,-30,4
7258,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4767,-30,-30,-30,-30,-30,-30,5,-30,-30,-30,6
3762,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
425,-30,-30,8,-30,-28,-30,-15,-30,-30,-30,2
8868,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
8886,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
996,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
3228,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
7802,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2574,-30,-30,10,-30,-30,-30,-19,-30,-30,-30,2
9800,-30,-30,-30,11,-30,-30,-30,-30,-30,-30,3
3765,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
827,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3178,-30,-30,-30,-30,-30,-30,24,-30,-30,-30,6
7592,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2073,-10,-30,-30,-30,-30,-30,-22,-30,-30,-30,0
7805,-30,-30,30,-30,-30,-30,-30,-30,-30,-30,2
8254,-30,-30,-30,-30,-30,-30,-30,16,-30,-30,7
2752,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4250,-30,-30,-30,-30,-30,-30,4,-30,-30,-30,6
3374,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
3052,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
5150,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
9338,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4390,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
7566,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
4555,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
6375,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
4020,-30,-30,-30,19,-30,-30,-30,-30,-30,-30,3
2327,-30,-30,-19,-30,19,-30,-30,-30,-30,-30,4
1672,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
456,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5644,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5165,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1753,-30,-30,-30,-30,-30,-30,-30,-30,-30,20,9
6550,-30,-30,-9,-30,-30,-30,-19,-30,-9,-30,2
3237,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
4391,-30,-30,-30,-30,-30,-30,-14,-30,-5,-30,8
862,-30,-30,-30,-30,-30,-30,-30,30,-30,-30,7
2669,-30,-30,-30,30,-30,-30,-30,-30,-30,-30,3
3008,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2694,-30,-30,1,-30,-30,-30,-15,-30,-30,-30,2
6756,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
2453,-30,-30,-21,-30,-30,-30,-6,-30,-30,-30,6
4398,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
529,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
5260,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
4791,-30,-30,-30,-30,-30,-30,-30,-7,-30,-30,7
4813,-30,-30,18,-30,30,-30,-30,-30,-30,-30,4
4990,30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
2988,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
7916,-30,30,-30,-30,-30,-30,-30,-30,-30,-30,1
1304,-30,-30,-30,-30,-30,25,-30,-30,-30,-30,5
2890,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
165,-30,-30,-30,-30,-30,-30,30,-30,-30,-30,6
2466,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0
646,-30,-30,-30,-30,-30,-30,-30,-30,-30,30,9
969,-30,-30,-30,-30,-30,30,-30,-30,-30,-30,5
5831,-30,-30,-30,-30,-30,-30,-30,-30,30,-30,8
